,Rating,Latitude,Longitude,Name,Website,Vicinity,Address,Food Tags,Place tags,X_coord,Y_coord
2097,8.6,28.5422742,77.1185409,Ice & Spice,0,"Airport Hotel Breeze Inn, NH-8, Mahipalpur - Rangpuri Road, Block R, Mahipalpur Village, Mahipalpur, New Delhi","Airport Hotel Breeze Inn, NH-8, Mahipalpur - Rangpuri Road, Block R, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",0,0,23.266839618954197,14.478362779369665
2098,8.6,28.538627,77.1167258,Chatori Zuban Dabha,0,"Rangpuri, New Delhi","Rangpuri, New Delhi, Delhi 110037, India",0,0,23.38956007536742,14.053173508789344
2099,9.4,28.5411229,77.1199752999999,Yadav Sweets,0,"Mahipalpur - Rangpuri Road, Milakpur Kohi Rangpuri, Rangpuri, New Delhi","Mahipalpur - Rangpuri Road, Milakpur Kohi Rangpuri, Rangpuri, New Delhi, Delhi 110037, India",0,0,23.456526423635324,14.469250694840818
2100,7.8,28.5522129999999,77.1203618,Pizza Hut,1,"11, Aerocity, 2nd Flr, Food Court, World Mark 1, IGI, New Delhi","11, Aerocity, 2nd Flr, Food Court, World Mark 1, IGI, New Delhi, Delhi 110037, India",1,0,22.697413293427626,15.442169376780292
2101,10.0,28.5415626999999,77.1207965,purple chinese Food Takeaway,1,"Milakpur Kohi Rangpuri, Mahipalpur, New Delhi","Milakpur Kohi Rangpuri, Mahipalpur, New Delhi, Delhi 110037, India",0,0,23.487020608387837,14.558059985266349
2102,7.8,28.550396,77.121438,Oriental Spice - The Pride Hotel,1,"Asset 5A, Hospitality District, Aerocity, Indira Gandhi International, Airport, New Delhi","Asset 5A, Hospitality District, Aerocity, Indira Gandhi International, Airport, Aerocity, New Delhi, Delhi 110037, India",0,0,22.907468211174336,15.3537897550754
2103,6.6,28.550597,77.121481,Potato Hut Delhi,1,"Food Court 2nd Floor World Mark-1, Aerocity","Food Court 2nd Floor World Mark-1, Aerocity, Delhi 110037, India",0,0,22.896416585952192,15.373665557660098
2104,7.4,28.5505665,77.1215400999999,Biryani Blues,1,"Food Capital, Second Floor, World Mark 1, Aerocity, Indira Gandhi International Airport, New Delhi","Food Capital, Second Floor, World Mark 1, Aerocity, Indira Gandhi International Airport, Aerocity, New Delhi, Delhi 110037, India",0,0,22.903028130559836,15.374739301333674
2105,8.2,28.550683,77.1215313,"Bikanervala - Worldmark 1, Aerocity - Indian Restaurant in New Delhi",1,"Worldmark 1, Aerocity, Indira Gandhi International Airport, New Delhi","Worldmark 1, Aerocity, Indira Gandhi International Airport, Aerocity, New Delhi, Delhi 110037, India",0,0,22.894086850397102,15.384157739388822
2106,8.0,28.5505758,77.1216587,TOKYO TABLE,1,"Shop no.3 food court 2nd floor, world mark 1 aerocity, New Delhi","Shop no.3 food court 2nd floor, world mark 1 aerocity, Aerocity, New Delhi, Delhi 110037, India",0,0,22.911285121909806,15.382926051794202
2107,8.8,28.5498281,77.1230398,Holiday Inn New Delhi International Airport,1,"Aerocity Access Road, Aerocity, Hospitality District, Asset Area 12, New Delhi","Aerocity Access Rd, Aerocity, Hospitality District, Asset Area 12, New Delhi, Delhi 110037, India",1,0,23.068273803553488,15.405028276517207
2108,7.0,28.5460215,77.1267117,Hotel Impress,1,"Shop No-A-25, Khasra No. - 393, Near IGI Airport, Vasant Kunj-Mehrauli Road, New Delhi","Shop No-A-25, Khasra No. - 393, Near IGI Airport, Vasant Kunj-Mehrauli Road, Block B, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",0,0,23.614921171915935,15.308193049328288
2109,8.2,28.551407,77.123132,Ibis New Delhi Aerocity,1,Asset no 9 Indira Gandhi International Airport Aerocity Hospitality District,"Asset no 9 Indira Gandhi International Airport Aerocity Hospitality District, Aerocity, New Delhi, Delhi 110037, India",0,0,22.962994339694667,15.545852057486632
2110,8.6,28.5541922,77.1225592,The Hong Kong Club,1,"The Hong Kong Club Entrance, Asset No. 1, Northern Access Road, Aerocity Hospitality District, Indira Gandhi International Airport, New Delhi","The Hong Kong Club Entrance, Asset No. 1, Northern Access Road, Aerocity Hospitality District, Indira Gandhi International Airport, Aerocity, New Delhi, Delhi 110037, India",2,0,22.72198282995035,15.748429283132248
2111,8.8,28.5530399,77.1215275999999,K3,1,"J W Marriott Hotel, Aerocity, Indira Gandhi International Airport, New Delhi","J W Marriott Hotel, Aerocity, Indira Gandhi International Airport, Aerocity, New Delhi, Delhi 110037, India",0,0,22.726306481456994,15.585562740412202
2112,8.8,28.554438,77.1232969999999,Caf̩ Pluck New Delhi,1,"Asset No 02 GMR Hospitality District IGI Airport New Delhi, New Delhi","Asset No 02 GMR Hospitality District IGI Airport New Delhi, Aerocity, New Delhi, Delhi 110037, India",0,0,22.75999090650414,15.815435705831526
2113,8.6,28.554411,77.123392,HONK,1,"Asset No 02 GMR Hospitality District IGI Airport New Delhi, Aerocity, New Delhi- 110037- Pullman Lower Ground Floor, Delhi","Asset No 02 GMR Hospitality District IGI Airport New Delhi, Aerocity, New Delhi- 110037- Pullman Lower Ground Floor, Aerocity, Delhi, 110037, India",0,0,22.769052991692416,15.819046163186691
2114,8.8,28.5535641,77.123259,Novotel New Delhi Aerocity,1,"IGI Airport Aerocity GMR Hospitality District Asset No 02, New Delhi","IGI Airport Aerocity GMR Hospitality District Asset No 02, Aerocity, New Delhi, Delhi 110037, India",0,0,22.81924044215601,15.73830666547274
2115,9.0,28.5542503,77.1237914,Pullman New Delhi Aerocity,1,"2 IGI Airport GMR Hospitality District Asset No 02, New Delhi","2 IGI Airport GMR Hospitality District Asset No 02, Aerocity, New Delhi, Delhi 110037, India",0,0,22.810505397532324,15.830188590926465
2116,8.2,28.553447,77.123388,Food Exchange,1,"Asset No 02 GMR Hospitality District IGI Airport New Delhi, Aerocity, Delhi 110037- Lobby Level, Delhi","Asset No 02 GMR Hospitality District IGI Airport New Delhi, Aerocity, Delhi 110037- Lobby Level, Aerocity, Delhi, 110037, India",0,0,22.837262408897416,15.736327992898095
2117,8.4,28.54638,77.1241299999999,Four Seasons Restaurant,1,"House No. 384, Near Vishal Mega Mart, Red Light Chowk, Delhi-Gurgaon Expy, IGI Road, Block L, Mahipalpur Village, New Delhi","House No. 384, Near Vishal Mega Mart, Red Light Chowk, Delhi-Gurgaon Expy, IGI Road, Block L, Mahipalpur Village, L block, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",0,0,23.395310737184023,15.177970587658539
2118,7.8,28.549106,77.1275689999999,Barichi Restaurant - Hotel Ramhan Palace,1,"Hotel Ramhan Palace, A/29/3, Nh 8, Mahipalpur Extension, Mahipalpur, New Delhi","Hotel Ramhan Palace, A/29/3, Nh 8, Block B, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110003, India",0,0,23.460162064302548,15.625510684480146
2119,8.8,28.546943,77.1247690999999,Mr. Prabhu Restaurant,1,"Mahipalpur Chowk Mahipalpur Village, Mahipalpur Opp. Vishal Mega Mart","Mahipalpur Chowk Mahipalpur Village, Mahipalpur Opp. Vishal Mega Mart, Block B, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India",0,0,23.403354285230318,15.265967497048935
2120,8.2,28.551659,77.132468,The Chef Kitchen,1,"Plot Number 1401, Road Number 6, Mahipalpur, Near Grand Shobha Hotel, New Delhi","Plot Number 1401, Road Number 6, Mahipalpur, Near Grand Shobha Hotel, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110037, India",2,0,23.647086534421057,16.14922427464457
2121,8.6,28.554756,77.121718,AnnaMaya,1,"Asset No.1, Aerocity, New Delhi","Asset No.1, Aerocity, New Delhi, Delhi 110037, India",2,0,22.61866323760301,15.744239211706201
2122,8.4,28.5503633,77.1227468,Viva,0,"Holiday Inn, Asset Area 12, Hospitality District, Aerocity, Near to Aerocity Metro Station, Manipalpur, New Delhi","Holiday Inn, Asset Area 12, Hospitality District, Aerocity, Near to Aerocity Metro Station, Manipalpur, Aerocity, New Delhi, Delhi 110037, India",0,0,23.008205395925668,15.432556252572933
2123,9.2,28.5721281,77.1398837,Varidhi Restaurant,1,"Naval Officers Mess,Varuna Shankar Vihar, New Delhi","Naval Officers Mess,Varuna Shankar Vihar, Shankar Vihar, New Delhi, Delhi 110057, India",0,0,22.749944144201496,18.362218954801456
2124,9.0,28.5773293,77.1479262999999,Quiet Kitchen,0,"WAC Shopping Complex, Subroto Park, New Delhi","WAC Shopping Complex, Subroto Park, New Delhi, Delhi 110010, India",0,0,22.985003659442906,19.308200527299658
2125,7.8,28.5773966,77.1479396999999,Quiet Kitchen (Subroto Park),1,"Shop No 7, Subroto Park, New Delhi","Shop No 7, Subroto Park, New Delhi, Delhi 110010, India",0,0,22.9812285037629,19.314791044036273
2126,8.0,28.5783698,77.1485201,Bikano Chat Cafe,1,"Sanchitha Shopping Complex, Subroto Park, Arjun Path, Near R And R Hospital, New Delhi","Sanchitha Shopping Complex, Subroto Park, Arjun Path, Near R And R Hospital, Subroto Park Extension, New Delhi, Delhi 110010, India",1,0,22.95570563665718,19.434184863387998
2127,7.4,28.581864,77.1494173,Tarmac Restaurant,1,"Sangam Complex,, Subroto Park, New Delhi","Sangam Complex,, Subroto Park, New Delhi, Delhi 110010, India",0,0,22.774852679366997,19.78890777254932
2128,8.8,28.578008,77.16114089999991,RLA Canteen,1,"Benito Juarez Marg, South Campus, New Delhi","Benito Juarez Marg, South Campus, South Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.93029217482629,20.189664496051297
2129,8.0,28.5754017,77.1604545,Mughal Room,1,"Hotel Ashoka Palace, West End Colony, Block F, New Delhi","Hotel Ashoka Palace, West End Colony, Block F, Moti Bagh, New Delhi, Delhi 110021, India",0,0,24.0639135637177,19.924009691668683
2130,9.6,28.5749544,77.1569689999999,HotPlate Homemade,1,"Vasant Apartments Road, Near Niryat Bhawan, Anuj Vihar, Vasant Vihar, New Delhi","Vasant Apartments Rd, Near Niryat Bhawan, Anuj Vihar, Vasant Vihar, New Delhi, Delhi 110057, India",0,0,23.833647407804744,19.66856736127755
2131,9.0,28.5955873,77.1704685999999,Spicy Duck,1,"Ground Floor Taj Palace, Sardar Patel Marg, Diplomatic Enclave, Chanakyapuri, New Delhi","Ground Floor Taj Palace, Sardar Patel Marg, Diplomatic Enclave, Chanakyapuri, New Delhi, Delhi 110021, India",0,0,23.38230326071289,22.27403760804587
2132,8.6,28.595424,77.1709949999999,Masala Art,1,"Taj Palace, 2, Sardar Patel Marg, Diplomatic Enclave, New Delhi","Taj Palace, 2, Sardar Patel Marg, Diplomatic Enclave, IB Colony, Chanakyapuri, New Delhi, Delhi 110021, India",0,0,23.433480400709115,22.292873370727918
2133,8.0,28.5884708,77.1686964,Subway,1,"No. 284, Satya Niketan, Opp. Venkateshwara College, Moti Bagh-II, New Delhi","No. 284, Satya Niketan, Opp. Venkateshwara College, Moti Bagh-II, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.75477736429026,21.55513232921862
2134,8.8,28.591724,77.161402,Berco's,1,"6, Dhaula Kuan Metro Station, Food Court, Dhaula Kuan, New Delhi","6, Dhaula Kuan Metro Station, Food Court, Dhaula Kuan, Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi, Delhi 110010, India",0,0,22.975215402460798,21.378801832201173
2135,7.6,28.5921007,77.1621618,Domino's Pizza,1,"Unit No.6, Ground Floor, Food Court, Dhaula Kuan, Metro Station MRTS Package-1","Unit No.6, Ground Floor, Food Court, Dhaula Kuan, Metro Station MRTS Package-1, Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi, Delhi 110010, India",2,0,23.005568373902285,21.458352946678694
2136,7.4,28.5921449,77.1623192999999,Khan Chacha Dhaula Kuan,1,"FOOD COURT-4, GF, Palate of Delhi, Dhaula Kuan Metro Station,, New Delhi","FOOD COURT-4, GF, Palate of Delhi, Dhaula Kuan Metro Station,, Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi, Delhi 110010, India",0,0,23.014268199347278,21.471945682042296
2137,8.0,28.5876836,77.1671331999999,2 Bandits,1,"Sri Venkateswara College, 16, 1st & 2nd Floor, Benito Juarez Marg Opp, Satya Niketan, South Moti Bagh, New Delhi","16, 1st & 2nd Floor, Benito Juarez Marg Opp, Sri Venkateswara College, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",1,0,23.693197360127655,21.390420941028285
2138,7.8,28.5877119,77.1671607,Young Wild Cafe,0,"1st floor 13, Satya Niketan, Moti Bagh South, New Delhi","1st floor 13, Satya Niketan, Moti Bagh South, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",1,0,23.693253713514444,21.394554277472952
2139,8.6,28.5876887,77.1671609,Cafe NEXT LEVEL,0,"Satya Niketan, 14, 18, Benito Juarez Marg, Opposite Venkateswara College, Moti Bagh, New Delhi","14, Satya Niketan, 18, Benito Juarez Marg, Opposite Venkateswara College, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",1,0,23.694917422550787,21.392582975310944
2140,8.6,28.587714,77.1672844999999,Big Yellow Door Cafe,0,"H 8, Satya Niketan Road, Opp. Venkateswara College, South Moti Bagh, New Delhi","H 8, Satya Niketan Rd, Opp. Venkateswara College, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",1,0,23.702411764111517,21.40244764573869
2141,7.4,28.5875311,77.1672157,NCR CAFE,0,"31, Satya Niketan Road, Satya Niketan, South Moti Bagh, New Delhi","31, Satya Niketan Rd, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",1,0,23.71023690753342,21.382521565480808
2142,7.8,28.588117,77.168043,Pizza Hut,1,"72, Satya Niketan, New Delhi","72, Satya Niketan, Moti Bagh, New Delhi, Delhi 110072, India",2,0,23.73079714484015,21.484167889362745
2143,8.2,28.5882086,77.1681904,Chowringhee Rolls & Kebab,1,"Opposite Venkateswara College, Satya Niketan, Moti Bagh, New Delhi","Opposite Venkateswara College, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.73536923812759,21.501184546166098
2144,8.0,28.5882336,77.1682634999999,Chowringhee,1,"Shop No.93, Opposite Venkateswara College, Satya Niketan Road, Satyaniketan, New Delhi","Shop No.93, Opposite Venkateswara College, Satya Niketan Road, Satyaniketan, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.73908829585401,21.507876952279844
2145,8.4,28.588745,77.169088,Nature Hut Cafe,1,"295 ,First Floor ,Opposite Venkateshwara College ,Near Metro, South Campus, New Delhi","295 ,First Floor ,Opposite Venkateshwara College ,Near Metro, South Campus, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",1,0,23.764732137570185,21.602977984780612
2146,8.4,28.588676,77.169096,QD's Multicuisine Restaurant,1,"294, Satyaniketan Market, Near Venkateshwara College, Satyaniketan, New Delhi","294, Satyaniketan Market, Near Venkateshwara College, Satyaniketan, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.77023694982945,21.597576553565606
2147,8.4,28.5876722,77.1685971,GRILL MASTERS,1,"106, Satya Niketan Road, Satya Niketan, Moti Bagh, New Delhi","106, Satya Niketan Rd, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.80406350669584,21.480659723260583
2148,8.4,28.588864,77.1693389999999,FrenZone Restaurant,0,"295, Lower Ground Floor, Benito Juarez Marg, Opp Venky College, Satya Niketan, South Moti Bagh, New Delhi","295, Lower Ground Floor, Benito Juarez Marg, Opp Venky College, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.775145676837617,21.62879253238964
2149,8.4,28.5889313,77.1694155,Cafe Hooters,1,"Satya Niketan, 297,, 18, Benito Juarez Marg, Opposite Venkateswara College, South Moti Bagh, New Delhi","297,, Satya Niketan, 18, Benito Juarez Marg, Opposite Venkateswara College, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",1,0,23.77611434972721,21.639313635500766
2150,8.2,28.5875834,77.1689454,CAD-M CAD-B,0,"Shop No.10 Satya Niketan, Moti Nagar","Shop No.10 Satya Niketan, Satya Niketan, Moti Bagh, Moti Nagar, Delhi 110021, India",0,0,23.836559205497394,21.49476882470347
2151,7.8,28.5877048,77.1691589999999,Bake Day,1,"Shop No. 214, Satya Niketan, South Moti Bagh, New Delhi","Shop No. 214, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",2,0,23.84399046284649,21.51845843788679
2152,8.0,28.5875491,77.1692484999999,High On Burgers,0,"213, Satyaniketan, New Delhi","213, Satyaniketan, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",2,0,23.861783784329617,21.510721695724037
2153,9.2,28.595368,77.171038,Orient Express,1,"Taj Palace, 2, Sardar Patel Marg, Diplomatic Enclave, New Delhi","Taj Palace, 2, Sardar Patel Marg, Diplomatic Enclave, IB Colony, Chanakyapuri, New Delhi, Delhi 110021, India",0,0,23.440692313071068,22.2907645077769
2154,8.6,28.5950742,77.1708343999999,Blue Bar,1,"Taj Palace, 2, Sardar Patel Marg, Diplomatic Enclave, New Delhi","Taj Palace, 2, Sardar Patel Marg, Diplomatic Enclave, Chanakyapuri, New Delhi, Delhi 110021, India",1,0,23.446263317771614,22.252958821422425
2155,8.8,28.595405,77.1709949999999,Capital Kitchen,1,"Taj Palace, 2, Sardar Patel Marg, Diplomatic Enclave, New Delhi","Taj Palace, 2, Sardar Patel Marg, Diplomatic Enclave, IB Colony, Chanakyapuri, New Delhi, Delhi 110021, India",0,0,23.434830517011214,22.29124885954105
2156,8.0,28.5869166,77.1702782,The Biryani Co.,1,"1/33, Block C, Moti Bagh South Market, New Delhi","1/33, Block C, Moti Bagh South Market, Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.984145282978563,21.520798056318885
2157,7.8,28.5919108999999,77.1621047,Burger King,1,"FOOD COURT, GROUND FLOOR, UNIT NO.1, Dhaula kuan metro station, New Delhi","GROUND FLOOR, UNIT NO.1, Dhaula kuan metro station, FOOD COURT, Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi, Delhi 110006, India",0,0,23.01476255134391,21.438566248017974
2158,8.6,28.5922423,77.1622840999999,Domino's Pizza,1,"Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi","Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi, Delhi 110021, India",0,0,23.004700849309973,21.47808068889997
2159,9.0,28.5920996,77.1623618999999,Bercos,1,"Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi","Dhaula Kuan Enclave I, Dhaula Kuan, New Delhi, Delhi 110021, India",0,0,23.020689740466644,21.470726577366875
2160,9.0,28.587608,77.166957,Echoes Satyaniketan,1,"1st, 17, Satyaniketan Marg, Satya Niketan, South Moti Bagh, New Delhi","1st, 17, Satyaniketan Marg, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",1,0,23.68532304000837,21.37297782424844
2161,8.0,28.5876064,77.167041,Cafe Purple Dine,1,"second floor, Block No 15, Satya Niketan, South Moti Bagh, New Delhi","second floor, Block No 15, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.69175186479206,21.378074937013025
2162,8.8,28.5876786,77.1671322,China Bowl,0,"House No. 10, Satya Niketan Road, Opposite Venkateshwara College, Moti Bagh, New Delhi","House No. 10, Satya Niketan Road, Opposite Venkateshwara College, Moti Bagh, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.693477497611717,21.389931097004418
2163,10.0,28.587852,77.1672694,House Of Delhicacies (H O D),1,"Shop no- 11 Ground floor, Satya Niketan, South Moti Bagh, New Delhi","Shop no- 11 Ground floor, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.69146978749115,21.413306748133795
2164,7.2,28.587678,77.167175,Caf̩ Coffee Day - Satya Niketan,1,"283 Satya Niketan, Main Market, Opposite Venketeshwara College, Satya Niketan, Delhi","283 Satya Niketan, Main Market, Opposite Venketeshwara College, Satya Niketan, Moti Bagh, Delhi, 110021, India",1,0,23.696737840238097,21.392546600869363
2165,8.8,28.5877979,77.1673182999999,BRICKYARD CAFE AND LOUNGE,0,"h.no, 11, Satya Niketan, South Moti Bagh, New Delhi","h.no, 11, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.698990619874397,21.411727711428107
2166,7.8,28.5878108,77.1673528,The Punter House,0,"2rd & 3rd Floor, Building No.9, Satya Niketan Road, Opposite Venkateswara College, South Moti Bagh, New Delhi","2rd & 3rd Floor, Building No.9, Satya Niketan Road, Opposite Venkateswara College, South Moti Bagh, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",1,0,23.70066760990163,21.414980396344205
2167,9.6,28.5878255,77.1674125,Faculty Of Food,1,"7, Satya Niketan, South Moti Bagh, New Delhi","7, Satya Niketan, South Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.7041112204396,21.419957168931855
2168,8.0,28.587819,77.167474,ROOD DUDE the street fashion Bistro,1,"shop no 282, 4, Satya Niketan","shop no 282, 4, Satya Niketan, Moti Bagh, New Delhi, Delhi 110021, India",0,0,23.70919670075828,21.423233350439574
